,id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,target
35946,35488,0.173,18993,255180,0,0,0,99.27,8,B,Rural,1
35947,31379,0.729,22635,108090,0,0,0,99.81,6,A,Urban,1
35948,41725,1,27383,513300,0,0,0,99.89,4,A,Urban,1
35949,98803,1,15701,127290,1,0,1,99.66,4,D,Urban,0
35950,89973,0.016,24829,181410,0,0,0,99.4,10,A,Urban,1
35951,26457,0,22638,198640,0,0,0,99.51,7,A,Urban,1
35952,108924,0.06,24102,150030,0,0,0,99.5,5,A,Rural,1
35953,14899,0.492,15708,372180,0,0,0,99.08,15,D,Urban,1
35954,98932,0.015,20818,240100,0,0,0,99.65,6,A,Urban,1
35955,38136,0.022,24462,126600,1,0,0,99.83,9,A,Urban,1
35956,17799,0.089,23010,62630,0,0,0,99.4,4,A,Rural,1
35957,80117,0.62,16430,125050,3,0,0,98.61,15,B,Rural,1
35958,61492,0.716,12057,84140,0,0,0,97.59,10,A,Rural,1
35959,9138,0,17892,186870,0,0,0,99.26,7,B,Rural,1
35960,113809,0.015,23739,812640,0,0,0,,3,C,Rural,1
35961,32929,0,17898,211120,0,0,0,99.22,11,C,Rural,1
35962,68209,0.338,13513,75520,0,0,0,98.73,11,A,Urban,1
35963,66185,0.703,21910,215060,0,0,0,99.08,11,B,Urban,1
35964,106152,0,19717,193320,0,0,0,99.43,5,A,Rural,1
35965,42926,0.066,19719,52640,1,0,0,98.84,12,A,Urban,1
35966,105633,0.311,10226,42530,0,0,0,99.89,3,A,Rural,1
35967,58421,0.365,14973,330060,2,0,0,99.15,10,D,Urban,1
35968,98424,0.213,12782,155120,0,0,0,98.71,13,B,Urban,1
35969,102427,0.071,11324,174080,0,0,0,99.43,8,A,Rural,1
35970,85445,0.042,27024,112620,1,0,0,99.85,13,A,Urban,1
35971,63198,0.339,14247,79530,0,0,0,98.35,13,C,Urban,1
35972,99163,0.569,12783,83010,2,0,0,99,8,C,Urban,1
35973,92402,0.303,17894,138140,0,0,0,98.6,10,C,Rural,1
35974,15030,0.658,22637,124860,0,0,0,98.71,17,A,Rural,1
35975,64456,0.559,17891,272370,0,0,0,98.78,20,D,Urban,1
35976,53386,0.246,24835,82860,0,0,0,98.9,8,B,Urban,1
35977,81106,0.72,27021,270050,0,0,1,99.47,5,C,Rural,1
35978,1678,0.058,26285,112610,0,0,0,99.84,17,A,Rural,1
35979,42383,0.236,19359,288450,0,0,0,99.26,10,B,Rural,1
35980,36938,0,21908,352460,0,0,0,99.46,15,A,Urban,1
35981,44283,0.043,31768,84180,0,0,0,99.56,4,A,Urban,1
35982,31157,0.288,17162,249030,3,0,0,98.64,15,A,Urban,1
35983,14506,0.007,23372,327630,0,0,0,99.46,13,A,Urban,1
35984,35156,0.01,17894,375080,0,0,0,99.46,11,B,Urban,1
35985,92125,0,23367,75130,0,1,0,99.66,6,A,Urban,1
35986,18710,0.015,11695,180060,0,0,0,99.12,11,A,Rural,1
35987,65249,0.058,21541,149700,0,0,0,98.65,5,A,Urban,1
35988,85179,0.087,24096,60150,0,1,1,96.57,11,A,Urban,1
35989,66855,0.028,24101,126480,0,0,0,99.28,9,C,Urban,1
35990,109214,0.015,19715,150030,0,0,0,99.12,11,B,Rural,1
35991,50755,0.839,15339,3000140,0,0,0,99.5,18,C,Rural,1
35992,17518,0.817,21182,180110,0,1,0,98.92,12,B,Urban,1
35993,77833,0.22,12425,600050,1,0,0,99.35,11,A,Rural,1
35994,36271,1,10596,142570,0,0,0,99.71,4,A,Urban,1
35995,44364,0.716,17167,183130,0,0,0,98.29,18,D,Urban,1
35996,55064,0,10959,137640,1,0,0,99.64,6,A,Urban,1
35997,96389,0.073,20082,112560,0,0,0,99.06,11,A,Urban,1
35998,73467,0.689,14612,231870,3,0,0,99.83,7,B,Rural,1
35999,64215,0.76,10597,224250,0,0,0,99.34,14,C,Rural,1
36000,106487,0.011,19354,150100,0,0,0,97.45,9,A,Rural,1
36001,9420,0.238,18624,75150,0,0,0,98.13,12,C,Rural,1
36002,113821,0.003,18261,97630,0,0,0,98.73,15,A,Rural,1
36003,100660,0.015,18621,97600,0,0,0,99.87,8,A,Urban,1
36004,93225,0.259,30309,66040,0,0,0,99.42,14,A,Rural,1
36005,43244,0.674,23007,175070,0,0,0,98.73,15,A,Urban,1
36006,34888,0.286,13515,107630,0,0,0,99.52,11,A,Urban,1
36007,69633,0.831,19350,140040,0,0,0,97.97,17,B,Urban,1
36008,32026,0.117,12057,45140,0,0,0,99.05,10,A,Rural,1
36009,112623,0,20086,219100,0,0,0,99.31,8,A,Urban,1
36010,13102,0.328,23008,150090,0,0,0,99.53,11,B,Urban,1
36011,38606,0.075,18993,120140,0,0,0,99.65,16,D,Rural,1
36012,70601,1,23369,105060,0,0,0,98.06,9,A,Urban,1
36013,42968,0.56,9502,77540,0,0,0,99.36,11,A,Urban,1
36014,62780,0.023,23370,306910,0,0,0,99.22,15,A,Urban,1
36015,20734,1,10591,105780,2,1,1,99.08,4,D,Rural,1
36016,84211,0.292,15701,280080,2,1,0,99.53,9,C,Rural,1
36017,44165,0.019,15343,242560,0,0,0,99.19,8,A,Urban,1
36018,44460,0.017,23008,75130,0,0,0,99.89,5,A,Urban,1
36019,42692,1,21546,275060,2,1,1,98.38,8,A,Urban,0
36020,90183,0.299,15700,375130,0,0,0,99.51,7,C,Urban,1
36021,61478,0.037,17170,400110,0,0,0,99.41,10,C,Rural,1
36022,31578,0.54,13885,350090,0,0,0,99.51,8,C,Rural,1
36023,89652,0.13,17164,438730,0,0,0,98.94,15,C,Urban,1
36024,87274,0.151,21914,90030,1,0,0,99.67,6,A,Urban,1
36025,70831,0.992,17534,125080,0,0,0,97.8,10,A,Urban,1
36026,55002,1,10959,33080,0,0,0,,2,A,Rural,1
36027,62634,0.007,23001,339280,0,0,0,99.69,10,A,Urban,1
36028,34852,0.059,25559,399410,0,0,0,99.89,10,B,Rural,1
36029,83583,1,22278,168120,4,1,0,99.12,11,A,Urban,0
36030,75344,0,15335,127330,0,0,0,99.87,9,A,Urban,1
36031,42111,0,16075,108540,0,0,0,99.16,19,B,Rural,1
36032,1192,0.848,14973,165220,0,0,0,99.25,6,E,Urban,1
36033,80912,0.357,14614,435140,0,0,0,98.56,11,C,Urban,1
36034,41970,0.012,22273,162510,1,0,0,99.38,8,A,Rural,1
36035,1089,0.503,20086,75100,0,0,0,96.91,11,A,Urban,1
36036,55874,0.113,19720,339100,0,0,0,98.87,7,D,Rural,1
36037,30450,0.896,18624,174090,1,0,0,99.01,13,A,Urban,1
36038,98193,0.66,24097,135100,0,0,0,98.44,8,A,Rural,1
36039,109031,0.12,18259,195130,0,0,0,99.68,14,A,Rural,1
36040,75687,0.41,12415,224790,0,0,0,99.42,8,A,Rural,1
36041,87875,0,29579,142170,0,0,0,,7,A,Urban,1
36042,63478,0.059,8766,76860,0,0,0,,4,A,Urban,1
36043,55110,0.107,22642,120050,4,1,0,99.4,10,A,Rural,1
36044,37559,0.288,20449,162610,0,0,0,98.19,18,B,Rural,1
36045,85201,0.138,17895,218270,0,0,0,98.91,13,A,Rural,1
36046,43945,0.838,11327,92190,0,0,0,98.37,10,D,Urban,1
36047,88997,0.508,24834,108270,0,0,0,99.87,5,A,Rural,1
36048,63068,0.024,23366,105080,2,0,0,99.57,16,A,Urban,1
36049,92695,0.004,14610,185110,0,0,0,98.95,16,C,Urban,1
36050,96350,0.329,18265,105680,0,0,0,98.79,11,A,Urban,1
36051,68788,0.121,17892,75150,0,0,0,99.37,6,D,Urban,1
36052,109161,0.375,15705,127790,1,0,0,98.83,10,D,Rural,1
36053,69940,0.888,17892,241530,0,0,0,99.27,26,A,Urban,1
36054,95770,1,14972,66150,1,1,1,98.97,5,B,Urban,0
36055,73501,0.007,15702,172580,0,0,0,98.69,7,C,Rural,1
36056,95307,0.278,26657,285110,0,0,0,99.53,7,A,Urban,1
36057,85531,0.192,16796,126040,1,0,0,98.49,11,C,Urban,1
36058,85854,0.105,24835,300100,0,0,0,99.72,6,B,Urban,1
36059,85039,0.028,29575,75050,0,0,0,99.87,5,A,Rural,1
36060,37560,0,9863,52530,0,0,0,98.82,7,A,Urban,1
36061,86798,0.235,10962,182610,0,0,0,98.43,16,A,Urban,1
36062,11457,0.074,18989,860010,0,0,0,99.5,17,D,Urban,1
36063,49109,0.414,22278,315060,0,0,0,99.59,16,A,Urban,1
36064,45644,0.569,14244,107790,0,0,0,99.26,7,A,Urban,1
36065,9805,0,12051,75110,0,0,0,98.69,8,A,Urban,1
36066,95033,0.024,27381,76310,0,0,0,99.87,5,A,Urban,1
36067,66636,0.015,20811,90100,0,0,0,98.46,18,A,Rural,1
36068,26580,0.038,24095,229090,0,0,0,99.88,11,A,Urban,1
36069,52711,0.048,17163,375110,0,0,0,99.08,8,D,Urban,1
36070,1707,0.016,17900,36140,0,0,0,99.81,13,A,Rural,1
36071,7731,0,24101,150140,0,0,0,99.66,5,B,Urban,1
36072,41003,0.932,10962,99130,0,0,0,99.6,7,A,Urban,1
36073,14930,0.095,17896,158100,0,0,0,99.67,10,A,Rural,1
36074,40598,0.148,23000,128430,0,0,0,98.88,8,A,Rural,1
36075,63415,1,11329,140400,0,0,0,99.54,3,C,Urban,1
36076,26445,0.671,17893,187560,0,0,0,98.92,9,D,Rural,1
36077,67520,0.505,16435,232310,0,0,0,99.57,8,E,Rural,1
36078,60505,0.037,17161,101850,0,0,0,98.71,8,A,Rural,1
36079,23511,0.897,13885,291140,1,0,0,98.75,5,D,Rural,1
36080,29574,0.122,17168,180020,0,0,0,99.54,17,A,Urban,1
36081,104092,0.03,27388,151380,0,0,0,99.59,7,A,Urban,1
36082,108566,0.06,24461,441130,0,0,0,98.94,10,A,Urban,1
36083,48742,0.005,21540,295080,0,0,0,99.6,11,B,Urban,1
36084,7456,0.88,14612,56490,0,1,0,99.77,3,A,Rural,1
36085,74259,0.626,25197,49520,0,0,0,96.89,10,A,Urban,1
36086,21684,0.025,16438,317530,0,0,0,98.99,16,B,Urban,1
36087,105765,0.091,19719,305190,0,0,0,98.48,17,C,Urban,1
36088,81712,0.071,12782,107640,0,0,0,99.77,7,A,Urban,1
36089,110830,0.842,16069,405150,4,1,1,99,12,C,Urban,0
36090,53573,1,28117,64400,0,0,0,99.62,4,A,Urban,1
36091,104631,0.367,20816,158590,5,0,0,97.16,51,B,Urban,1
36092,32447,0.538,23004,230690,0,0,0,99.43,9,A,Rural,1
36093,93112,0.109,18625,145640,0,0,0,99.36,12,A,Rural,1
36094,103616,0.007,24460,425060,0,0,0,99.55,12,A,Urban,1
36095,87364,0.236,12058,165050,2,0,0,99.18,9,C,Urban,1
36096,63783,0.012,13145,138140,1,0,0,97.75,12,B,Rural,1
36097,104268,0.929,20820,215060,0,0,0,99.51,7,A,Urban,1
36098,44292,0.011,18989,71200,1,0,0,98.46,12,A,Urban,1
36099,25892,0,17530,125080,0,0,0,98.57,15,B,Rural,1
36100,19778,0.629,18262,168540,0,1,0,99.47,6,A,Rural,1
36101,4781,0.057,21175,152900,0,0,0,99.51,8,A,Rural,1
36102,83365,0.505,17163,156070,2,0,1,98.55,11,C,Urban,1
36103,55115,1,11327,225100,0,1,0,,2,A,Urban,1
36104,52177,0.503,20080,397560,0,0,0,99.29,14,B,Urban,1
36105,99499,0.459,21548,287580,1,0,0,98.93,21,A,Rural,1
36106,63125,1,12424,46320,0,0,0,94.36,5,A,Rural,1
36107,15696,1,23373,109120,0,0,0,98.81,7,A,Urban,1
36108,54629,0,12050,145610,0,0,0,98.22,5,A,Rural,1
36109,28121,0.521,14242,62670,0,0,0,99.08,7,B,Rural,1
36110,70615,0.069,18991,364230,0,0,0,99.19,13,B,Urban,1
36111,68453,0,21542,525030,0,0,0,99.11,10,C,Urban,1
36112,8011,0.245,16796,315110,0,1,0,98.79,18,A,Urban,1
36113,40079,0.034,16435,165050,2,0,0,99.53,11,A,Urban,1
36114,32769,0.123,24102,500030,0,0,0,99.5,13,B,Urban,1
36115,82886,0.856,12782,352540,0,0,0,99.48,12,B,Rural,1
36116,17924,0.056,18987,120100,0,0,0,99.32,12,A,Urban,1
36117,29657,0.01,22275,205990,0,0,0,99.44,8,D,Rural,1
36118,30252,0.89,17163,300140,0,0,0,99.69,6,A,Urban,1
36119,8495,1,22274,79440,1,0,1,99.73,4,A,Urban,1
36120,76795,0.138,21911,50800,0,0,0,98.46,9,A,Rural,1
36121,108709,0.302,20812,108060,0,0,0,99.47,10,A,Urban,1
36122,108698,0.412,13520,375090,0,0,0,99.28,13,D,Urban,1
36123,58031,1,15340,112570,0,0,0,99.62,5,C,Urban,1
36124,72270,0.062,20819,160360,0,0,0,99.23,11,B,Urban,1
36125,104188,0.367,20445,142350,0,0,0,97.49,22,B,Urban,1
36126,58589,0.271,14975,100120,2,0,0,98.51,19,B,Urban,1
36127,51663,0.001,14980,246120,0,0,0,,6,C,Urban,1
36128,15719,0.021,29938,120030,0,0,0,99.88,14,A,Urban,1
36129,19676,0.662,19359,130090,0,0,0,99.53,3,A,Urban,1
36130,42699,0.537,12424,84080,1,0,0,98.7,7,A,Rural,1
36131,30394,0.628,19724,120930,0,0,0,99.52,8,B,Rural,0
36132,32200,0.013,25558,126130,0,0,0,99.27,19,A,Urban,1
36133,107390,0.28,12416,117030,0,0,0,98.65,8,B,Urban,1
36134,41599,0.988,20445,250030,1,0,0,99.38,13,D,Urban,1
36135,2486,0.696,16437,292910,1,0,0,98.97,11,C,Urban,1
36136,29356,0.498,26286,153300,3,0,1,99.1,16,A,Rural,1
36137,84202,0,13145,110810,0,0,0,99.48,6,C,Urban,1
36138,69986,0.019,20449,324120,0,0,0,97.33,10,A,Rural,0
36139,97445,0.015,21914,215230,0,0,0,99.2,11,A,Urban,1
36140,37282,0.757,12417,105140,1,0,0,97.48,14,B,Rural,0
36141,67833,0.102,24828,93090,0,0,0,99.27,11,A,Urban,1
36142,76833,0.011,13149,240140,0,0,0,98.71,8,C,Rural,1
36143,57776,0.03,19355,184500,0,0,0,99.88,11,B,Urban,1
36144,105654,0.791,27385,176450,0,0,0,98.91,9,A,Urban,1
36145,42974,0.105,12420,141130,2,0,0,99.52,10,A,Urban,1
36146,72588,0.033,27745,86150,0,0,0,99.88,7,A,Urban,1
36147,63458,0.024,16432,540050,1,0,0,99.46,18,C,Rural,1
36148,4267,0.762,15702,90080,0,0,0,98.13,7,A,Urban,1
36149,10433,0.908,11323,750120,1,0,0,99.41,10,A,Urban,1
36150,41802,0.021,27383,64020,0,0,0,98.41,13,A,Rural,1
36151,41747,0,13879,189220,0,0,0,99.75,5,A,Rural,1
36152,63867,0.117,14247,242590,1,0,0,99.05,11,C,Rural,1
36153,76204,0.087,26293,315050,0,0,0,99.65,34,A,Urban,1
36154,82350,0.879,20810,259620,0,0,0,98.9,12,A,Urban,1
36155,32227,0.429,16434,387610,0,0,0,99.03,9,C,Urban,1
36156,9310,0.01,25925,315080,0,0,0,,4,A,Rural,1
36157,30059,0.282,28847,315060,1,0,0,99.2,18,B,Urban,1
36158,109741,0.014,15701,165100,0,0,0,99.08,9,A,Urban,1
36159,25517,0.735,13880,159140,0,0,0,99.36,9,C,Urban,1
36160,112153,0.843,7672,27010,2,2,1,,9,A,Rural,1
36161,58409,1,25192,199320,0,0,0,99.54,6,A,Rural,1
36162,66966,0.615,19715,190850,0,0,0,98.47,14,D,Urban,1
36163,69189,0.024,20455,300070,0,0,0,99.24,6,B,Urban,1
36164,75728,0,10595,125850,0,0,1,98.05,7,C,Urban,1
36165,100542,0.668,23007,172050,0,0,0,99.4,9,A,Rural,1
36166,65694,0.022,19718,138110,0,0,0,99.31,11,A,Urban,1
36167,17225,0,19360,266430,0,0,0,99.17,17,B,Urban,1
36168,82441,0.027,14606,180090,0,0,0,97.86,15,A,Rural,1
36169,22428,0.025,29577,159810,0,0,0,99.88,10,A,Rural,1
36170,15349,0.618,15339,196110,1,0,0,99.12,10,D,Rural,1
36171,30750,0.106,17525,129630,0,0,0,99.09,5,A,Urban,1
36172,10075,0.542,18257,126120,0,0,0,98.36,10,B,Urban,1
36173,87064,0.015,12051,525130,3,1,0,99.25,11,A,Urban,1
36174,10788,0.03,21546,145070,0,0,0,99.13,11,A,Urban,1
36175,91528,0.417,15342,315050,0,0,0,98.85,17,C,Urban,1
36176,25129,0.205,16070,247470,0,0,0,99.16,5,D,Rural,1
36177,34591,0.001,19723,315150,1,0,0,99.31,21,A,Rural,1
36178,79269,0.099,22274,274850,0,0,0,98.8,12,B,Urban,1
36179,19125,0.41,25190,45070,0,0,0,98.56,4,A,Rural,1
36180,23275,0.157,21177,375090,0,0,0,99.3,7,B,Urban,1
36181,25811,0.012,23001,302640,0,0,0,99.31,11,B,Rural,1
36182,10391,0.003,19355,156220,0,0,0,99.42,4,A,Rural,1
36183,76697,0.32,12059,70040,0,0,0,99.72,5,A,Urban,1
36184,8160,0.038,24098,210150,0,0,0,99.12,11,A,Urban,1
36185,35314,0.453,17532,279980,0,0,0,98.71,14,A,Rural,1
36186,85311,0.005,15709,169570,0,0,0,99.15,10,D,Rural,1
36187,14355,0.973,15345,130840,2,0,3,99.38,9,C,Urban,0
36188,112700,1,17168,396060,0,0,0,98.83,9,B,Rural,1
36189,63429,1,16800,60050,1,0,0,,3,A,Urban,1
36190,45498,0.957,17532,255120,0,0,0,98.64,9,D,Urban,1
36191,5845,0.917,22273,290010,0,0,0,98.17,14,A,Urban,1
36192,92768,0.006,33956,300110,0,0,0,99.56,15,A,Urban,1
36193,74164,0,28484,78330,0,0,0,98.8,7,A,Rural,1
36194,102806,0.117,23373,50090,0,0,0,99.63,8,A,Rural,1
36195,18270,0.085,25190,290170,0,0,0,99.35,14,A,Rural,1
36196,14480,0.378,15335,141590,2,0,0,98.43,13,A,Rural,1
36197,71278,0.373,19352,48140,0,3,0,,8,A,Urban,0
36198,104508,0.008,13519,237610,0,0,0,99.8,6,A,Rural,1
36199,59765,0.768,11686,171110,2,3,0,98.85,10,C,Rural,0
36200,86849,0.005,16072,245020,0,0,0,99.2,8,D,Rural,1
36201,44434,0.531,18263,135130,0,0,0,99.08,9,C,Rural,1
36202,26663,0.257,21179,54390,0,0,0,98.36,6,A,Rural,1
36203,106694,0.037,18993,250130,0,0,0,99.89,4,A,Rural,1
36204,107438,0.085,18625,197490,0,0,0,99.14,12,A,Urban,1
36205,86057,0,12789,246370,0,0,0,99.13,9,B,Urban,1
36206,104087,0.032,21906,225140,0,0,0,99.35,12,A,Rural,1
36207,49603,0.233,13881,205370,0,0,0,99.15,11,C,Urban,1
36208,10037,0.373,21911,210710,2,0,0,99.14,23,D,Urban,0
36209,66938,0.223,16433,90090,0,0,0,99.61,4,D,Rural,1
36210,36860,0.21,14606,125080,0,0,0,99.29,6,A,Urban,1
36211,92027,0.04,26290,300060,0,0,0,99.68,7,A,Urban,1
36212,7303,0.043,15704,210540,0,0,0,99.06,9,C,Urban,1
36213,53818,0.686,19724,225140,0,0,0,98.67,15,A,Rural,1
36214,12823,0.011,21915,170970,0,0,0,98.56,19,A,Urban,0
36215,78689,0.138,24460,300060,0,0,0,98.98,9,B,Urban,1
36216,83423,0.63,22639,507110,0,0,0,98.62,11,B,Urban,1
36217,27341,0.139,16075,181520,0,0,0,98.58,14,A,Urban,1
36218,68120,0.168,17525,195070,0,0,0,99.09,13,D,Urban,1
36219,49112,0.415,16432,178570,2,1,0,99.36,8,B,Rural,0
36220,102811,0.032,17900,171050,0,0,0,99.05,7,B,Urban,1
36221,76191,0.363,27751,149970,0,0,0,99.65,6,A,Urban,1
36222,69578,0,17891,252560,0,0,0,99.09,8,A,Urban,1
36223,7555,0.85,20813,126500,0,0,0,97.71,20,A,Urban,1
36224,46930,0.04,8035,150120,0,0,0,,7,A,Urban,1
36225,16244,0.202,24469,150100,0,0,0,99.07,13,A,Urban,1
36226,53503,0,9138,90060,0,0,0,99.87,4,A,Rural,1
36227,87987,0.254,15705,300030,0,0,0,99.12,9,B,Urban,1
36228,18031,0.894,13880,159040,0,0,0,99.17,9,C,Urban,1
36229,23749,0,18258,234140,0,0,0,99.32,8,C,Urban,1
36230,32693,0.046,20449,158800,0,0,0,99.4,5,A,Rural,1
36231,20826,1,20815,47310,9,0,0,97.56,9,B,Rural,0
36232,70660,0.012,29209,145630,0,0,0,99.89,9,A,Urban,1
36233,97643,0.527,16068,144800,0,0,0,98.89,13,A,Urban,1
36234,2408,0.068,21182,500930,0,0,0,99.21,15,B,Rural,1
36235,79314,1,14976,81200,0,0,0,99.87,2,C,Urban,1
36236,36239,0.08,23366,219120,0,0,0,98.87,22,B,Rural,1
36237,106923,0.37,20084,178320,0,0,0,99.79,5,B,Rural,1
36238,105131,0.021,18625,381310,0,0,0,99.43,13,D,Rural,1
36239,97912,0,16801,457580,0,0,0,99.63,12,B,Urban,1
36240,39413,0.273,16801,267550,0,0,0,98.85,11,D,Urban,1
36241,71367,0.047,23373,150140,0,0,0,98.33,26,A,Rural,1
36242,40020,0.848,17528,302790,2,1,0,99.01,10,A,Urban,1
36243,4650,0.265,12055,155100,0,0,0,99.31,11,A,Urban,1
36244,64950,0.057,21178,270060,0,0,0,99.35,12,D,Urban,1
36245,1082,0.439,20087,184870,0,0,0,99.5,5,A,Urban,1
36246,39700,0.176,14606,330110,0,0,0,98.98,11,C,Urban,1
36247,98044,0,24831,445650,0,0,0,99.06,9,A,Urban,1
36248,88985,0.354,26656,92280,0,0,0,98.63,8,C,Urban,1
36249,24820,0.055,16435,500080,0,0,0,99.5,9,D,Rural,1
36250,8869,0,27745,204150,0,0,0,98.75,11,A,Urban,1
36251,31101,0.985,13148,237540,1,0,0,99.33,10,A,Urban,1
36252,57006,0.017,30665,178240,0,0,0,99.87,22,A,Rural,1
36253,10455,0.14,20817,511070,0,0,0,99.83,6,D,Urban,1
36254,81276,0.592,22637,876100,1,0,0,99.82,10,B,Urban,1
36255,23079,0,23007,153130,0,0,0,99.31,8,A,Urban,1
36256,29473,0.548,17535,175060,0,0,0,98.5,10,C,Rural,1
36257,56294,0.032,12050,158530,1,3,0,98.94,14,B,Rural,1
36258,25112,0.032,18630,202650,0,0,0,99.28,7,C,Urban,1
36259,109298,0.04,23003,227530,0,0,0,99.89,4,A,Urban,1
36260,46986,0.457,20816,60140,0,0,0,95.23,10,D,Urban,1
36261,44993,0.831,13145,260990,0,0,0,98.89,21,D,Urban,1
36262,26891,0.385,16437,175140,0,0,0,97.52,11,A,Urban,1
36263,112679,0.094,21907,140020,0,0,0,99.16,19,A,Urban,1
36264,71758,0,22642,186050,1,0,0,97.55,13,A,Urban,1
36265,106978,0.032,26657,226720,0,0,0,99.89,9,A,Rural,1
36266,29626,0.01,18265,204340,0,0,0,99.29,19,B,Rural,1
36267,35272,1,8404,60030,1,0,0,99.89,3,A,Rural,1
36268,52196,0.554,8036,27980,0,0,0,99.84,4,A,Urban,1
36269,51661,0.063,24835,95470,0,0,0,99.4,12,A,Rural,1
36270,84405,0.015,17535,120220,0,0,0,96.73,10,E,Urban,1
36271,304,0,18264,475090,1,0,0,99.37,9,B,Urban,1
36272,96720,0.348,19715,230140,0,0,0,99.03,12,A,Urban,1
36273,70561,0.032,11327,220080,0,0,0,99.71,6,A,Rural,1
36274,32491,0.23,13517,167210,0,0,0,98.2,13,C,Urban,1
36275,13931,0.001,8773,84040,0,0,0,99.47,6,B,Urban,1
36276,49714,0.39,20448,155060,0,0,0,99.12,15,A,Rural,1
36277,99086,1,14614,822560,0,0,0,99.65,7,D,Rural,1
36278,44090,0.026,24463,100110,0,0,0,97.83,10,A,Urban,1
36279,94386,0.49,26290,159130,0,0,0,98.55,17,B,Urban,1
36280,36397,0.229,17897,450140,0,0,0,99.89,4,C,Urban,1
36281,34003,1,13146,272690,0,0,0,99.7,6,A,Urban,1
36282,109049,0,16803,137570,0,0,0,98.97,5,C,Urban,1
36283,101031,0.053,19360,124430,0,0,0,99.57,4,B,Urban,1
36284,72346,0.125,21549,180060,0,0,0,98.19,9,C,Urban,1
36285,17735,1,18992,180420,4,0,0,99.19,14,B,Urban,1
36286,37774,0.001,23004,300080,0,0,0,99.57,14,A,Rural,1
36287,93023,0.057,20085,108030,0,0,0,99.86,9,A,Urban,1
36288,2760,0.004,22271,216180,0,0,0,,7,B,Urban,1
36289,28173,0.498,17160,208600,0,0,0,99.28,17,A,Urban,1
36290,37275,0.212,24461,108520,0,0,0,99.19,15,A,Urban,1
36291,4133,0.836,18255,270150,1,0,0,99.15,8,C,Urban,1
36292,36568,0.735,19720,351140,0,0,0,99.07,7,A,Rural,1
36293,15732,0.186,20814,251580,0,0,0,99.02,13,B,Urban,1
36294,38060,0.043,22275,380100,1,0,0,99.51,21,C,Urban,1
36295,101954,0.457,16072,210140,1,0,0,99.02,17,B,Urban,1
36296,101542,0.054,16805,130120,0,0,0,99.16,8,A,Urban,1
36297,93843,0.929,14614,77130,2,0,0,98.61,11,D,Rural,1
36298,95647,0.435,23006,219120,0,0,0,99.74,6,A,Rural,1
36299,14111,0.311,13153,97760,0,0,0,98.41,9,C,Urban,1
36300,39185,1,12057,183120,1,2,1,99.54,12,A,Urban,0
36301,82818,0.003,12788,108540,0,0,0,,4,A,Urban,1
36302,92003,0.015,10597,60130,0,0,0,97.94,6,A,Rural,1
36303,30711,1,12782,176550,1,0,0,99.28,10,B,Urban,1
36304,2153,0.07,17897,385090,0,0,0,99.38,10,C,Rural,1
36305,71147,0.201,15710,369040,0,0,0,98.91,12,A,Rural,1
36306,20667,1,13520,162570,1,0,0,99.71,3,A,Urban,1
36307,34742,0.323,12784,135030,0,0,0,99.02,8,C,Rural,1
36308,68539,0.242,19355,305150,0,0,0,99.06,15,D,Urban,0
36309,113963,0.26,22276,420140,0,0,0,99.29,8,A,Urban,1
36310,46232,0.01,18265,278090,0,0,0,99.31,9,C,Urban,1
36311,48904,0.553,17168,250110,0,0,0,98.24,10,C,Urban,1
36312,3164,0.003,26651,42130,0,0,0,99.89,6,A,Urban,1
36313,37067,0.069,23370,720150,0,0,0,99.36,20,B,Urban,1
36314,18764,0.032,10964,117720,0,0,0,99.07,7,A,Rural,1
36315,75050,0.061,14973,80660,0,0,0,96.74,16,C,Urban,1
36316,18616,0.511,16438,315080,1,0,0,99.01,14,A,Urban,1
36317,77649,0.034,16437,195070,4,1,1,99.47,20,B,Urban,1
36318,58678,0.118,27388,114950,0,0,0,99.03,8,A,Urban,1
36319,81903,0.207,13513,156100,0,0,0,99.22,13,A,Urban,1
36320,8893,0.126,18263,50590,0,0,0,99.82,6,A,Urban,1
36321,108903,0.027,20820,336250,0,0,0,98.89,8,C,Urban,1
36322,27395,0.127,15338,270110,0,0,0,98.88,7,D,Urban,1
36323,47917,0.009,30305,60080,0,0,0,99.89,4,A,Rural,1
36324,90974,0.227,15341,219850,0,0,0,99.2,13,A,Rural,1
36325,39866,0.227,17160,129030,0,0,0,98.36,22,B,Urban,1
36326,112128,0.44,13514,75150,0,0,0,99.77,4,C,Urban,1
36327,55580,0.059,20449,103770,0,0,0,99.87,6,A,Urban,1
36328,13119,0.924,18255,482400,5,3,0,99.51,17,C,Urban,0
36329,57177,0.849,15710,340040,0,0,0,99.26,17,A,Rural,1
36330,73756,0.012,23375,86300,0,0,0,99.27,12,A,Rural,1
36331,29438,0.041,21914,150110,0,0,0,99.42,13,A,Urban,1
36332,18066,0.015,14974,196340,0,0,0,98.47,21,B,Urban,1
36333,79036,0.22,26292,60180,0,0,0,97.95,17,A,Rural,1
36334,71184,0.057,23733,195730,0,0,0,98.38,13,A,Rural,1
36335,76529,0.02,12785,100110,1,0,0,98.93,18,A,Rural,1
